,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,speech_rate_words,articulation_words,pause_rate,pause_ratio,pause_mean_dur,pause_perc
100178,-1.2943601744420037,1.3964946063638777,-1.400163781342305,-1.522041748160013,-1.0156275224523927,0.7405295848033796,1.2118841280845776,0.34664439721103535,0.6560057033863737,0.21215371970719832,-0.45212009171283774,-0.046327146513237126,-0.14172951926305358,-0.4618010360017002,-0.6123780271143188,-0.7510698706052401,-0.4938353054508048,-0.512943138060655,-0.48118757879779844,-0.05831469844346857,-0.6497274913381658,0.0887273528268866,-0.8805711793249179,0.5437803029211797,0.5681687698910485,0.22917043143534177,-0.7539150173688294,-0.8674442661211486,0.6828762674463872,-0.04730320883611175,0.6916170394847166,1.5858720906381614,1.2791479159106798,1.2131864715477803,-1.776124901964888,3.0540786461667757,0.0667483184485265,-0.004173513077413227,-0.16452325093003253,-0.1740863343825738,1.0161124725133823,0.8234999648593806,-0.7269830687597886,0.8625016793905304,-0.5220577205813004,0.5915643324530706,1.0429474633478193,1.7648788623787939,-0.8016665412103909,0.002934720430561876,-0.6687181289327743,0.6466946903043155,1.1397331597585476,1.688518503012466,-1.0285317075899059,-0.5535927170249038,-0.6681804989499144,0.6237894961478629,0.8710381807372207,0.06393497746886513,-0.6250711485093021,0.18387358430685463,0.032599470064930317,-0.04649051883020387,0.8593122550717012,-0.18214723625495896,-0.7027134222917153,0.5996617256916247,-0.5703147485755354,0.015932114352172434,0.3396330206238485,-0.7724539581872663,-0.5718451119122527,0.8804987966131514,0.8256234406028049,-0.02084953333181436,0.9002350844140206,-0.9932979921102373,0.30132377630618623,0.1757828129527099,-0.3704891973859573,0.18343257118827824,0.8762774007587202,-1.0740319070789663,-1.2391835927564596,-0.1403284929869668,0.14195123453003328,-0.6152586119070075,0.9516790619796388,0.5671394848285224,-0.9408281991727337,-0.9422536108546125,-1.2765235745824024,-1.0436084095258407
100367,1.5588915919630157,-1.3033556422810904,1.5924710964342295,1.4819163797205697,1.3503510760608397,-0.4580874871508375,-0.8284820115488836,0.38466126612798507,-1.2192156322871526,-0.7563320914309198,0.0862073115629427,-0.24740612446148177,0.12498522425181405,0.1140391130990308,0.024858388480704777,-0.02726997199039146,0.09720784873589729,-0.0024485608865078014,0.27092756830628134,-0.017455307536954144,-0.3873228955659202,-0.135053389793612,-1.5235348062598415,1.308089311644293,-0.4200080158033127,-0.031948645573165936,0.594656933135701,0.05058801965980742,-0.8637879437754676,0.04622574038539187,-1.5146864107168576,-1.0529338267409514,-1.4909997524088987,-0.05385519848106032,1.4430686957845473,-0.7029196325054184,0.795352531217725,-0.00949354201049605,-1.2240089849776694,0.8636359578324413,-0.3265322568073635,0.9763232055369664,-0.8667884942621285,0.769879765669232,-0.7169697988673013,0.8945024071024387,0.08884740495567005,-0.1758823532066071,-0.6655729651746672,1.0836482576323865,0.3954480701316977,-0.17125446375358944,-0.6568537632922883,0.07551430304321019,0.9925918176837595,0.03468580977729963,0.5562772165365192,-0.5304534172504178,1.184472046599328,-0.020586040333188504,-1.5199915304572744,1.712755886790607,-0.33322402075554036,-0.02213758232757109,0.5672274304613348,-0.061275114612585724,-0.4238113732862817,0.11095610793907595,-1.4249359665812056,0.5966569142640613,-0.3237451816256417,-0.11696152804357025,0.22094555023243415,0.004399053874418537,-0.9669759358530151,0.2535118511388455,1.5138614019108967,-1.7104585731456823,-0.5291033220593543,1.5517920440116642,-0.40538129140599727,1.2614195857987924,-0.08222800300027305,0.33987652207205526,0.15348625756986198,-0.5190195396529396,-0.05223796626451239,-0.10697292625302547,0.18331116897256863,-0.10258576259967621,-0.6131500781825585,-0.632853517465838,-0.422938505246611,-0.6671211965726058
100961,1.1444658864514656,-0.28101368298132273,1.2018835220077206,1.1738194797797123,1.2654864037569007,0.13898121782249276,0.1385635478903472,-0.5436791111837995,1.4887743826403643,1.4413994518914357,-1.0229372092616829,-0.9598300296274157,-0.43552940568675846,-0.984635591165654,-1.1616730792132932,-1.3440311933146158,-1.14988384388824,-1.026894583438806,-1.1104092272840167,-0.8519352996437539,-0.8922194616757407,-1.9449582893663668,0.18597660455637866,-0.7889218660580511,1.0414752362061124,0.11201678266726232,0.096912922873877,0.04413104686581743,1.1045873788961174,-0.25498551108787504,-1.2683388738639765,-0.252352358865423,-0.2696483962559024,-1.0880841332992854,-0.02167630893980661,-0.4335645128672649,0.7218636146677536,-0.013065645704390508,-0.10965043015718176,-0.2260593389169237,-1.1232543389945147,-1.1464094023493225,-0.32956720575084963,-1.2057492184444043,-2.6864175424644268,2.2878178167760566,-0.5663954152326075,-1.5694076227832205,0.758823744421592,1.0644147723872923,-2.502327168253285,2.235984059067397,-1.8393842369467255,0.19474233779832012,2.9431902616711922,0.6299354156239301,-2.4670032630681447,2.176004353413794,0.07098463210126094,0.12270627871757207,-0.5458335275137294,-0.0310584901763989,-0.9988264221661429,1.0726516527606664,-0.46121318097439734,0.7311995482934458,-0.9425646030886495,-1.6377263226154648,-0.3143045072318705,-0.32575277065375374,0.5956829911242542,0.16659222328707904,-0.25304495017520834,0.019799571884207806,0.6197535191669272,0.060888053166212534,-0.8043639595458905,0.6577961523586452,-0.7388357348222325,-0.6129397437198234,-0.5273295345441658,-1.2357736722116164,-0.5384657478710451,-1.6964866043811615,-1.4311073831815535,2.142681376987595,1.6320139141495196,-1.4600432022833578,-0.276713191315201,0.2224413709465939,0.9375617215275296,0.7162682985904721,0.7543809291322969,0.9952911201510984
101708,-1.5634805554404199,0.9710358572404101,-1.4345032667114364,-1.5347267906640312,-1.6335836890727384,-0.40823412434065287,1.6898075171251659,2.711548904193319,0.20327991768640014,-0.4472692586873124,-0.8041441985540181,0.35967482968691694,-0.8553865517538769,-0.7562152571738251,-0.7512830984929356,-0.5912981106918355,-0.6596556239473715,-0.8122681988760707,-0.5733792752343579,-0.6991326998166137,-0.8593019770388727,0.06787568482338521,0.9036822775488161,-0.5087350331590375,-1.312566447978106,0.038469243631991897,0.7217704931400295,0.03982180110669352,-0.34290508744101406,0.05054088573736121,-0.4227144839579125,0.6772257867976519,0.7082445368319461,-0.6385980640951128,-1.2727922453147613,0.44436413608342457,0.5498508399005706,-0.017523241329785135,-0.12159713064092642,-0.5909032347246628,0.08000890465674632,0.5235670684125201,0.7403892502396224,-1.143871166766506,0.21708225361836903,-0.04615126480022608,-0.6262896099513473,0.19824679520625366,0.8005982120522391,-2.2394082508019926,0.03774049911730226,0.00030001052889936064,-0.54872592391331,1.7548331867675744,-0.28796808124404444,-1.3906765903289537,-0.05538422363887914,0.1742865705098047,0.15402424774293397,0.1135190948454613,0.19772512151216412,-0.6533035267908694,0.2808196450480806,-0.13536889200117577,0.5237763301935333,0.012384062283893136,-0.8363484774497862,-0.26085519402270024,1.059292045410382,-0.48769162595069604,-1.0127978268357387,-0.0614302127361624,0.7458750982651986,-0.012896101871745419,0.019378647668220013,0.21898712416018393,0.5530097192998888,-0.40839412310720485,0.5282700707981901,0.78337934656663,-0.8478956903905123,-0.2904988575463757,0.3884755135537255,-0.35418977958676684,-0.2607077426334105,-0.27273085104458616,-0.5585873161953783,-0.7120405177818407,0.28864033346043044,0.4029761758996187,0.3475485965771936,0.06219954157793954,-0.05617423951380588,0.14475844266068688
101851,-0.5981503941120314,-0.7184160060927358,-0.40156867124714524,-0.5835021676207516,-0.7331540964906796,-0.6570739569445321,-1.3143622633269225,-1.4681718808882738,-1.193966823920135,-0.7553972125504493,-0.2566956046790017,0.8900522580827559,-0.8613570876076441,-0.335486366553714,0.021230371020180914,0.44567705733228435,0.12260469170582472,0.07814889329645142,0.2631655243868514,0.17034095205518968,-0.4710527150490134,0.44829512212437056,0.5828953510071447,-0.46164562937851517,-0.6900075183026719,-0.010658876549055184,1.2770312376044146,0.03872361083165025,0.7083620856413061,-0.08630925176596341,-0.9345008352205546,-0.8653671378809951,-0.0588467739389656,0.631578861802072,-0.22208826592989495,-0.23015110634571648,0.346157408974956,-0.013437407361335715,0.5287326988343273,-0.6710994006580112,1.2470874361381383,0.16866599516853154,0.15461694260144868,0.05954301254107214,0.6598627833536997,-0.5466931339286375,0.6875209803955455,0.5084724877231932,0.701021042392592,-1.3180876206946686,0.6117482425386955,-0.6803363288024081,0.5765093360886849,0.3395863189274922,-0.12506811865356493,-1.250446987129459,0.5473586655625872,-0.5305830719660445,0.8436555501872687,0.02001974408867453,-0.22990346842078782,-0.276036756136414,0.6849093795206624,-0.14185434486815657,2.107671410560911,-5.942784860875201,-0.42458289765330026,0.39001801214995,0.4645081890727237,-0.2846836638379336,-1.137932889645543,-0.07180562161525139,1.6375404389331827,-0.016326887241862337,0.6022938042669229,0.003565970807127522,0.09686205013797243,0.06337653938661628,0.7307055058158913,1.4810116748152709,-0.699255109250615,0.27523181764617743,0.5729864630220104,-0.11494446781738515,1.0022743630882736,-0.7974699197994662,-1.1514629780146748,-0.04237977486152292,1.3072695575589448,1.892349760484215,0.8497035595158846,0.1757148449690873,-0.06378345681463364,0.5211155694929561
102184,-2.049386203527071,0.9285635688265211,-2.002169887497582,-2.041891837888396,-1.890325836521938,0.19703175005118928,0.1281911217364507,0.2898196451618153,-0.014013845826546672,-0.7026836599212839,-0.5851379311695948,-0.2855559936383361,-0.3413425639841506,-0.5611939209735602,-0.688388884171086,-0.7561211816950598,-0.5480625949034889,-0.5301723573635474,-0.3829097641763744,-0.3682774973665792,-0.40977016222002716,-0.3312389083277439,0.811484655276433,-0.5011590926339563,0.4705962474202937,0.27191285191681314,-0.7090024131235283,-2.0243053600970384,1.9158355524286823,0.3151050061556377,1.239596491692655,2.275143415424969,2.156662015642089,1.1450441737191182,-1.4664123063299572,0.7743217823858795,-0.712403415336019,-0.7886080149177946,0.21354681417435184,-0.7034584891490892,0.36658615968643266,-0.6954126568377116,1.7348333399669846,-0.9517957759954471,-0.7394058865063262,0.8072767430064245,-0.19657694737729975,0.5619809492290654,1.865237864757745,-1.1903703427565895,-1.0501727527201834,1.0378897083914187,1.1978714103893775,0.37869608030658164,0.4073829719636449,0.8741959587312317,-1.1900890118181744,1.262148406672864,-0.6570492324123929,0.11688118306525307,1.6206890201374964,-1.2234498188863914,-1.451539513162814,-0.7563351244359299,1.66443193989188,-2.27999780296752,-0.39607849837783954,-0.003849531375952022,1.023082048172647,-0.5045616801592813,0.3021051167963858,-0.43091513447280655,-0.6359055860990837,-1.2123855090298954,1.6394968981015516,-0.9543284845539249,-1.48901374112618,2.0801520976440147,-1.5679383614534528,1.4510331443308355,-0.15093601302513976,0.5937636037543291,0.5879672458694235,-1.1541499643781143,-0.6659826204942962,0.23176639804765134,-0.1178679125874273,-0.1449022089341163,2.695467204217107,2.9031473414229776,-0.33482720005524247,-0.7428758837150423,-0.3945307611175685,-0.4661402499083773
105553,1.0325978617586264,-0.9356565783111884,1.1094074231196047,1.0198147994746287,0.7984648281804194,-0.5990671429527343,-0.7460794577694317,-0.9271553992289344,-1.1567861973786613,-0.9369021772233477,-0.6394248605635452,-0.12085986832949543,-0.6371917831832346,-0.5977159316449726,-0.5419372512189549,-0.4167665031981203,-0.6337057730577103,-0.686275159516317,-0.47543215423436763,-0.4083263008758058,-0.9020673087408924,-0.28422504975300733,-0.8000791051469612,-0.23214789510373537,-0.4877137757349456,-0.01879775398911974,1.2475143649744136,0.030164769270262595,-0.7664696927957059,0.037054375137602825,-0.8542991301180125,0.7336295359086878,-1.4256882691456445,0.2347835296308836,0.8875923981587871,-0.6452385081193209,1.189964128253979,-0.025490079645424026,-1.2493235622275372,1.1472346039098766,-0.7188166239723084,0.9442391772163233,-0.6044905694134088,0.004053709996798057,-0.04017845474738031,0.11661047562642292,-0.22931060138564457,-0.17838176491911198,-1.286693605395097,1.1354800958619438,0.4280183137168292,-0.4350379776395733,-0.5290668858603669,-1.0393035667158756,1.0738742228442681,0.28879943952467807,0.6064996664979294,-0.8649194840601511,1.3617618831340708,-0.02375415580975952,-1.6656492355736718,1.703647640701099,-0.5785466312394005,0.05047999224624325,1.1745688348473031,-0.8269745387795306,-0.9009608840570175,-0.2883753371300295,-1.0585206116037071,0.04385306196491415,-0.7544114423665239,-0.08234551459831219,1.2253915685721024,-0.01704112567332702,-1.0199239841472945,0.23582330079472832,-0.052847395881325886,0.18962426665005258,-0.8584233941872792,1.0302250882645614,-0.9183395684779,0.25756337121511563,-0.3950693768174359,0.4780531449740861,-0.3684740907160253,-0.25620370363361217,-0.6473941863271626,-0.9451334887321924,-0.12546796713052627,-0.46544253635408617,-0.1968156749023235,-0.2638433199993986,-0.970351222512405,-0.5442031148554191
105906,-0.44189528920565624,-0.4039819947477418,-0.35109028704761014,-0.3671338746448818,-0.5914600587013992,-0.47701019735517103,-0.3568170081659744,-0.12124102972957503,-0.8048003572059945,-0.8376158241701229,1.7579066237968155,-0.5145909956123501,1.4331987298648068,1.8771209094604162,1.8517028466993943,1.784411253622207,1.7717211782011195,1.1527066153535532,1.7264169205468678,1.0731490507578259,2.085858745210856,-0.5582140402704489,0.9739310958640903,-0.5853819288384012,-1.252879330441795,0.029708114537362308,1.9783595059308738,0.030789970766869026,-0.7719978408578818,0.044501152021461654,-0.4950466458569573,-0.16124600368697553,0.1390738724844854,0.0470160591255537,-0.30821844111319346,-0.13701979325305338,0.026753950442561975,0.013627878567192376,0.5072180688875031,-0.5573970162502541,0.0445515924101187,0.4273156533122368,0.9682512478188409,0.016754471520605257,0.5157011389467366,-0.5462919446593293,-0.28469087130178217,0.6253178449443363,0.7135886799823513,-0.8263781079471078,0.37825316923070923,-0.5142067219014052,-0.20445800140247683,0.014333202585693068,0.18771672672994766,-1.2210404968033266,0.33716700812426303,-0.42445463192294874,0.15878064474048031,0.08166027034199785,-0.023349232906423337,-0.2665371304885308,-0.7720522565972447,0.30297295985164946,0.7458685117491968,-0.639146492490903,2.2783900363375396,-1.1430095030667102,0.9451717292062568,-0.4084938913384941,-1.286549730181778,-0.06436473907753378,1.7512403167877688,-0.016018395312617624,-0.7954658348346523,0.22844423765399915,-0.2723521074337335,0.4936884673876734,-0.9803317114644174,1.101942025795879,1.4624866130502525,1.4006811363847549,0.2281171491071227,-0.10669662207822428,-0.22935490860748936,-0.4463094771346103,-0.29237210399825636,1.4916487447016509,0.5865072711789917,0.4933339160781166,-0.645555820639062,-0.7086848110728529,0.44372314411236696,-0.4940181607071499
106077,0.3573183698131066,0.0991427072580843,0.09861427344500323,0.2078667352771503,0.4935413829186983,0.7782234486574643,-0.32048202855617064,0.2753134926489309,0.4573579784552369,0.4971164536186767,0.050931559644069056,-0.7997819260801292,0.4864399740255913,0.036933398612721165,-0.12811056034284604,-0.40712925076988477,-0.28942097381938336,-0.4599893438133313,-0.2556737494718535,-0.19248164577684782,-0.2855897859667531,-0.0747125423083334,-1.1850037552258252,0.5436132870489181,0.2310588150279846,2.688696904274726,0.06906645147391108,0.07459762242847744,1.203825100548829,-0.4499828580638727,-0.10736790341767823,-0.0968243225274201,0.5299182532885107,-1.006087072804998,0.9408255108407779,-0.9635595750510904,-0.6589023734818971,-5.7638675775592105,-1.1145614642677124,0.7909401691978792,-0.8008626345338984,-1.9467448574631623,-1.035673045536335,-0.1018463178894389,0.18194554607097488,-0.21373760751271878,-0.5881830215714839,-1.7475356544068583,-0.41518133414327746,0.8611293811948615,-0.04779691750624129,-0.011000581861466059,-0.8146790498922509,-0.8357124869987815,1.520351840503958,-0.4411502464541007,-0.015032982776511236,-0.09333109217761333,-0.2203565652334102,0.12300961490782182,0.37829884308842676,-0.7903660749104455,-1.7491143191848997,-0.48237120565454317,0.9188830568289875,-0.35254809549184424,-0.23745080181493283,-0.040688671308216386,-0.8590609978224973,-0.17822150337953327,-0.05031126031814316,-0.1608039525743211,-0.14877303181313548,0.027508384630085037,1.1217463218765633,-0.14440327940722256,-1.6138789389323913,1.6293433274707425,-1.9306291665400084,1.0753531700919128,-0.2863644282770514,0.06911939676824007,0.5193591273277388,-0.5348799999228145,-0.8924384451420264,-0.29670283231916994,-0.272418597393547,0.22918412180172681,-0.2511052188713459,-0.42377097924041784,0.09436064609059991,-0.001244382987359245,-0.3945307615812488,-0.16634789751651416
107182,0.38891385221956487,-0.18926410488367743,0.32736066645493744,0.40605948925375446,0.44643507613358957,0.23806714447890018,-0.018789032123457738,0.6138134448411563,-0.3027973973339428,-0.13267777690541857,1.1074060894082451,-0.735125022171613,1.4516807448659654,1.2622167089634266,0.9512032399911562,0.5700537381823947,1.2248510974502158,1.4921482877596846,1.0607072925288514,0.7483717358335229,0.8721500839039871,-0.832603478163475,-1.2901020229513869,1.3473734559861186,2.345762106468041,0.09872731510169246,-0.0669442538494127,0.09821558893118512,0.7041702944965327,-0.07661854811094924,-1.0386390777556034,-0.3229447930667363,-0.8465174260129271,-0.06015091902900328,0.46488064777907834,-0.5525361852090256,2.34652219570207,-0.04002320881422726,0.6109921824458294,-0.38337948762877105,0.33862933880106655,1.1287656298688842,-0.7967359009051939,1.0076998891485762,-0.2533949884738789,0.45062149140751734,0.8598563380212136,0.8598400179272925,-1.0243312433535687,2.51051968499599,-0.19094168362834957,0.47499545130237697,1.054006315337466,0.39139233820941643,-0.7002064366579361,2.7102100220439667,-0.06993827152018334,0.2449462533607066,0.6500115094179493,0.013744493469561424,-0.9936199675547321,1.5929593024945703,-0.11441689446251656,-0.07258113887063386,1.1160073937539359,-1.1259084800716523,0.6630649440618743,-0.778154043965185,-1.1423121242507293,0.59495034168828,2.124437235250012,0.0006449856960041431,-0.20672397529084077,0.04120809602192612,0.9779724967978118,-0.1666988229338565,0.9157642288744638,-1.2016022927465961,-0.15538206103216595,0.05499859988794714,1.3681344002172693,1.449759765942406,0.995411854811658,-0.657478838293622,-0.8403581935399393,-0.6258482703468814,-0.6771576327257762,0.7760786808962628,-0.009646967598657678,-0.2510391909902901,-0.5417983042643889,-0.5510250756706225,-0.089424212453688,-0.5364038668740065
